[2016/4/16 - 20:39:49] Long_Bario(76) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: John_Hehe(42) | Frames: 53
[2016/4/16 - 20:39:50] Long_Bario(76) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: John_Hehe(42) | Frames: 53
[2016/4/16 - 20:39:50] [PRISONED] Long_Bario(76) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: John_Hehe(42) | Frames: 53
[2016/4/16 - 20:39:50] Long_Bario(76) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: John_Hehe(42) | Frames: 53
[2016/4/16 - 21:10:40] Alexander_Tuann(28) (Ping: 37) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Micky.R_Minato(49) | Frames: 50
[2016/4/16 - 21:10:41] Alexander_Tuann(28) (Ping: 37) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Micky.R_Minato(49) | Frames: 49
[2016/4/16 - 21:17:42] Tuan_deptrai(48) (Ping: 22) | damage: 0.000000 | Weapon: M4 | Issuer: Yakuza_Nam(88) | Frames: 59
[2016/4/16 - 21:18:23] Tuan_deptrai(48) (Ping: 21) | damage: 0.000000 | Weapon: M4 | Issuer: Zed_Xiles(73) | Frames: 46
[2016/4/16 - 21:18:23] [PRISONED] Tuan_deptrai(48) (Ping: 21) | damage: 0.000000 | Weapon: M4 | Issuer: Zed_Xiles(73) | Frames: 46
[2016/4/16 - 21:20:46] Tuan_Gambit(25) (Ping: 25) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Chi_Chuot(0) | Frames: 52
[2016/4/16 - 21:20:46] Tuan_Gambit(25) (Ping: 25) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Chi_Chuot(0) | Frames: 52
[2016/4/16 - 21:20:46] [PRISONED] Tuan_Gambit(25) (Ping: 25) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Chi_Chuot(0) | Frames: 52
[2016/4/16 - 21:35:36] nostie_Gambitt(0) (Ping: 21) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Micky.R_Minato(49) | Frames: 50
[2016/4/16 - 21:35:36] nostie_Gambitt(0) (Ping: 21) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Mafia_Danh(58) | Frames: 50
[2016/4/16 - 21:35:53] [PRISONED] nostie_Gambitt(0) (Ping: 23) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Micky.R_Minato(49) | Frames: 46
[2016/4/16 - 21:44:20] nostie_gambittt(4) (Ping: 20) | damage: 0.000000 | Weapon: M4 | Issuer: John_Trong(28) | Frames: 74
[2016/4/16 - 21:44:53] nostie_gambittt(4) (Ping: 55) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Chi_Chuot(7) | Frames: 65
[2016/4/16 - 21:45:27] [PRISONED] nostie_gambittt(4) (Ping: 27) | damage: 0.000000 | Weapon: M4 | Issuer: Quan_Jason(33) | Frames: 57
[2016/4/17 - 8:48:52] Yasuo_Slayer(13) (Ping: 22) | damage: 0.000000 | Weapon: MP5 | Issuer: Nhat_Quang(66) | Frames: 56
[2016/4/17 - 8:48:52] Yasuo_Slayer(13) (Ping: 22) | damage: 0.000000 | Weapon: MP5 | Issuer: Nhat_Quang(66) | Frames: 56
[2016/4/17 - 8:48:53] [PRISONED] Yasuo_Slayer(13) (Ping: 22) | damage: 0.000000 | Weapon: MP5 | Issuer: Nhat_Quang(66) | Frames: 58
[2016/4/17 - 9:06:56] Tran_Huu_Nghi(114) (Ping: 28) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Dris_Nize(9) | Frames: 99
[2016/4/17 - 9:07:02] Tran_Huu_Nghi(114) (Ping: 29) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Dris_Nize(9) | Frames: 102
[2016/4/17 - 9:07:03] [PRISONED] Tran_Huu_Nghi(114) (Ping: 29) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Dris_Nize(9) | Frames: 102
[2016/4/17 - 16:24:09] John_Ngoc(117) (Ping: 42) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nam(47) | Frames: 44
[2016/4/17 - 16:24:10] John_Ngoc(117) (Ping: 42) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nam(47) | Frames: 43
[2016/4/17 - 16:24:11] [PRISONED] John_Ngoc(117) (Ping: 42) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nam(47) | Frames: 43
[2016/4/17 - 16:39:05] John_Ngoc(117) (Ping: 82) | damage: 0.000000 | Weapon: MP5 | Issuer: Hoai_DaiCa(132) | Frames: 44
[2016/4/17 - 16:39:07] John_Ngoc(117) (Ping: 76) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Martynekes_Kaijoger(110) | Frames: 44
[2016/4/17 - 16:39:08] [PRISONED] John_Ngoc(117) (Ping: 76) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Martynekes_Kaijoger(110) | Frames: 1
[2016/4/17 - 20:17:16] Army_Tuan(44) (Ping: 23) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Alexander_Phi(57) | Frames: 93
[2016/4/17 - 20:17:17] Army_Tuan(44) (Ping: 23) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Alexander_Phi(57) | Frames: 94
[2016/4/17 - 20:29:38] Army_Tuan(51) (Ping: 50) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Swag_Ken(14) | Frames: 90
[2016/4/17 - 20:29:38] Army_Tuan(51) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Swag_Ken(14) | Frames: 82
[2016/4/17 - 20:29:47] [PRISONED] Army_Tuan(51) (Ping: 22) | damage: 0.000000 | Weapon: MP5 | Issuer: New_Stars(61) | Frames: 85
[2016/4/17 - 20:32:46] Army_Tuann(102) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Bo_Warrios(25) | Frames: 94
[2016/4/17 - 20:32:49] Army_Tuann(102) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Bo_Warrios(25) | Frames: 95
[2016/4/17 - 21:22:38] Danton_Wallce(2) (Ping: 21) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Vladimir_Kiet(19) | Frames: 68
[2016/4/17 - 21:23:33] Danton_Wallce(2) (Ping: 26) | damage: 0.000000 | Weapon: Shotgun | Issuer: Leck_Pham(23) | Frames: 90
[2016/4/17 - 21:23:36] [PRISONED] Danton_Wallce(2) (Ping: 60) | damage: 0.000000 | Weapon: Shotgun | Issuer: Leck_Pham(23) | Frames: 79
[2016/4/17 - 22:03:36] Kirito_Slayer(36) (Ping: 20) | damage: 0.000000 | Weapon: Shotgun | Issuer: Ngan_Kim(4) | Frames: 68
[2016/4/17 - 22:03:37] Kirito_Slayer(36) (Ping: 23) | damage: 0.000000 | Weapon: Shotgun | Issuer: Ngan_Kim(4) | Frames: 70
[2016/4/17 - 23:00:11] Minh_NguyenTri(19) (Ping: 15) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: mark_roys(29) | Frames: 59
[2016/4/17 - 23:00:11] Minh_NguyenTri(19) (Ping: 15) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: mark_roys(29) | Frames: 59
[2016/4/17 - 23:00:12] [PRISONED] Minh_NguyenTri(19) (Ping: 15) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: mark_roys(29) | Frames: 59
[2016/4/18 - 7:33:33] Tom_Matthew(15) (Ping: 114) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Nicolas_Sin(43) | Frames: 53
[2016/4/18 - 7:34:26] Tom_Matthew(15) (Ping: 65) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Nicolas_Sin(43) | Frames: 2
[2016/4/18 - 7:34:31] [PRISONED] Tom_Matthew(15) (Ping: 40) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Nicolas_Sin(43) | Frames: 54
[2016/4/18 - 8:50:36] Hacker_Slayer(91) (Ping: 21) | damage: 0.000000 | Weapon: MP5 | Issuer: Bao_Bejamin(101) | Frames: 49
[2016/4/18 - 8:50:36] Hacker_Slayer(91) (Ping: 21) | damage: 0.000000 | Weapon: MP5 | Issuer: Bao_Bejamin(101) | Frames: 49
[2016/4/18 - 8:50:37] [PRISONED] Hacker_Slayer(91) (Ping: 21) | damage: 0.000000 | Weapon: MP5 | Issuer: Bao_Bejamin(101) | Frames: 49
[2016/4/18 - 11:51:00] gOoD_noone(121) (Ping: 42) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: RED_GDRAGON(62) | Frames: 37
[2016/4/18 - 11:51:18] gOoD_noone(121) (Ping: 20) | damage: 0.000000 | Weapon: MP5 | Issuer: slade_black(7) | Frames: 39
[2016/4/18 - 11:51:21] [PRISONED] gOoD_noone(121) (Ping: 20) | damage: 0.000000 | Weapon: MP5 | Issuer: slade_black(7) | Frames: 38
[2016/4/18 - 11:51:29] gOoD_noone(121) (Ping: 26) | damage: 0.000000 | Weapon: MP5 | Issuer: slade_black(7) | Frames: 51
[2016/4/18 - 11:51:30] gOoD_noone(121) (Ping: 26) | damage: 0.000000 | Weapon: MP5 | Issuer: slade_black(7) | Frames: 51
[2016/4/18 - 19:38:33] Rober_Hubs(103) (Ping: 23) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Marcus_CaribbeS(0) | Frames: 17
[2016/4/18 - 19:38:50] Rober_Hubs(103) (Ping: 31) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Shin_GamBit(54) | Frames: 24
[2016/4/18 - 19:38:50] [PRISONED] Rober_Hubs(103) (Ping: 31) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Shin_GamBit(54) | Frames: 24
[2016/4/18 - 19:38:50] Rober_Hubs(103) (Ping: 31) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Shin_GamBit(54) | Frames: 24
[2016/4/18 - 19:38:51] Rober_Hubs(103) (Ping: 31) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Shin_GamBit(54) | Frames: 29
[2016/4/18 - 19:42:52] HoangXuan_Dien(95) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Boy_Hardy(100) | Frames: 54
[2016/4/18 - 19:42:53] HoangXuan_Dien(95) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Boy_Hardy(100) | Frames: 53
[2016/4/18 - 19:42:54] [PRISONED] HoangXuan_Dien(95) (Ping: 22) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Boy_Hardy(100) | Frames: 52
[2016/4/19 - 9:56:25] Aquarius_Corleone(66) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Zac_Slayer(53) | Frames: 90
[2016/4/19 - 9:56:25] Aquarius_Corleone(66) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Zac_Slayer(53) | Frames: 90
[2016/4/19 - 9:56:25] [PRISONED] Aquarius_Corleone(66) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Zac_Slayer(53) | Frames: 90
[2016/4/19 - 9:56:25] Aquarius_Corleone(66) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Zac_Slayer(53) | Frames: 90
[2016/4/19 - 9:56:25] Aquarius_Corleone(66) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Zac_Slayer(53) | Frames: 90
[2016/4/19 - 15:31:46] Mr_Datsss(80) (Ping: 31) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Mafia_Best(16) | Frames: 27
[2016/4/19 - 15:31:47] Mr_Datsss(80) (Ping: 31) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Mafia_Best(16) | Frames: 26
[2016/4/19 - 15:34:12] [PRISONED] Mr_Datsss(80) (Ping: 25) | damage: 0.000000 | Weapon: M4 | Issuer: Show_Small(100) | Frames: 24
[2016/4/19 - 16:03:56] Canabis_Bejamin(56) (Ping: 21) | damage: 0.000000 | Weapon: AK47 | Issuer: Show_Small(100) | Frames: 68
[2016/4/19 - 16:08:46] Canabis_Bejamin(56) (Ping: 16) | damage: 0.000000 | Weapon: Silenced Pistol | Issuer: Thuan_Avengers(95) | Frames: 102
[2016/4/19 - 16:14:02] [PRISONED] Canabis_Bejamin(56) (Ping: 42) | damage: 0.000000 | Weapon: M4 | Issuer: Thuan_Avengers(95) | Frames: 102
[2016/4/19 - 16:39:40] Gwen_Grayson(70) (Ping: 50) | damage: 0.000000 | Weapon: MP5 | Issuer: JuPi_Wolves(48) | Frames: 60
[2016/4/19 - 16:39:40] Gwen_Grayson(70) (Ping: 50) | damage: 0.000000 | Weapon: MP5 | Issuer: JuPi_Wolves(48) | Frames: 60
[2016/4/19 - 16:39:41] [PRISONED] Gwen_Grayson(70) (Ping: 50) | damage: 0.000000 | Weapon: MP5 | Issuer: JuPi_Wolves(48) | Frames: 57
[2016/4/19 - 16:39:41] Gwen_Grayson(70) (Ping: 50) | damage: 0.000000 | Weapon: MP5 | Issuer: JuPi_Wolves(48) | Frames: 57
[2016/4/19 - 16:40:26] Canabis_Bejamin(43) (Ping: 22) | damage: 0.000000 | Weapon: AK47 | Issuer: Bi_tea(1) | Frames: 78
[2016/4/19 - 16:40:29] Canabis_Bejamin(43) (Ping: 17) | damage: 0.000000 | Weapon: MP5 | Issuer: Jesus_Luis(82) | Frames: 98
[2016/4/19 - 16:40:30] [PRISONED] Canabis_Bejamin(43) (Ping: 17) | damage: 0.000000 | Weapon: MP5 | Issuer: Jesus_Luis(82) | Frames: 98
[2016/4/19 - 17:51:12] Dat_proro(6) (Ping: 26) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Nick_kaito(57) | Frames: 21
[2016/4/19 - 17:51:12] Dat_proro(6) (Ping: 26) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Nick_kaito(57) | Frames: 21
[2016/4/20 - 15:08:52] Dinh_Van_Baoas(40) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Phuc_Hoang_Ly(93) | Frames: 22
[2016/4/20 - 15:08:52] Dinh_Van_Baoas(40) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Phuc_Hoang_Ly(93) | Frames: 22
[2016/4/20 - 15:08:52] [PRISONED] Dinh_Van_Baoas(40) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Phuc_Hoang_Ly(93) | Frames: 18
[2016/4/20 - 15:08:52] Dinh_Van_Baoas(40) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Phuc_Hoang_Ly(93) | Frames: 18
[2016/4/20 - 15:08:52] Dinh_Van_Baoas(40) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Phuc_Hoang_Ly(93) | Frames: 18
[2016/4/20 - 15:23:10] Dislay_Daas(27) (Ping: 37) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: cu_cu(10) | Frames: 51
[2016/4/20 - 15:23:11] Dislay_Daas(27) (Ping: 37) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: cu_ban(120) | Frames: 63
[2016/4/20 - 15:23:36] [PRISONED] Dislay_Daas(27) (Ping: 40) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: jen_KO(81) | Frames: 62
[2016/4/20 - 15:32:11] Play_Enter(61) (Ping: 61) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 56
[2016/4/20 - 15:32:11] Play_Enter(61) (Ping: 61) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 56
[2016/4/20 - 15:32:11] [PRISONED] Play_Enter(61) (Ping: 50) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 56
[2016/4/20 - 15:32:11] Play_Enter(61) (Ping: 50) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 56
[2016/4/20 - 15:38:21] Blue_Rae(84) (Ping: 38) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Black_Thomsa(43) | Frames: 29
[2016/4/20 - 15:38:22] Blue_Rae(84) (Ping: 38) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Black_Thomsa(43) | Frames: 29
[2016/4/20 - 15:38:36] [PRISONED] Blue_Rae(84) (Ping: 37) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 54
[2016/4/20 - 15:45:45] Le_VanLuyenn(95) (Ping: 39) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 61
[2016/4/20 - 15:45:46] Le_VanLuyenn(95) (Ping: 39) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 47
[2016/4/20 - 15:45:47] [PRISONED] Le_VanLuyenn(95) (Ping: 39) | damage: 0.000000 | Weapon: M4 | Issuer: Tuan_Trinh(52) | Frames: 47
[2016/4/20 - 16:22:16] Rober_Hubs(38) (Ping: 28) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Minh_Thuan(65) | Frames: 50
[2016/4/20 - 16:22:17] Rober_Hubs(38) (Ping: 28) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Minh_Thuan(65) | Frames: 47
[2016/4/20 - 16:22:17] [PRISONED] Rober_Hubs(38) (Ping: 28) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Minh_Thuan(65) | Frames: 47
[2016/4/20 - 18:11:59] Bi_Wallce(76) (Ping: 76) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Gao_Bac(47) | Frames: 102
[2016/4/20 - 18:11:59] Bi_Wallce(76) (Ping: 76) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Gao_Bac(47) | Frames: 102
[2016/4/20 - 18:12:00] [PRISONED] Bi_Wallce(76) (Ping: 76) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Gao_Bac(47) | Frames: 102
[2016/4/20 - 19:42:46] Lun_Thanhh(98) (Ping: 87) | damage: 0.000000 | Weapon: MP5 | Issuer: Ken_Drack_Night(41) | Frames: 53
[2016/4/20 - 19:42:46] Lun_Thanhh(98) (Ping: 87) | damage: 0.000000 | Weapon: MP5 | Issuer: Ken_Drack_Night(41) | Frames: 53
[2016/4/20 - 19:42:47] [PRISONED] Lun_Thanhh(98) (Ping: 87) | damage: 0.000000 | Weapon: MP5 | Issuer: Ken_Drack_Night(41) | Frames: 53
[2016/4/20 - 19:42:47] Lun_Thanhh(98) (Ping: 87) | damage: 0.000000 | Weapon: MP5 | Issuer: Ken_Drack_Night(41) | Frames: 53
[2016/4/21 - 14:38:08] Max_Louis(83) (Ping: 27) | damage: 0.000000 | Weapon: M4 | Issuer: LaoThinh_LaoThinh(64) | Frames: 53
[2016/4/21 - 14:38:08] Max_Louis(83) (Ping: 27) | damage: 0.000000 | Weapon: M4 | Issuer: LaoThinh_LaoThinh(64) | Frames: 53
[2016/4/21 - 14:38:08] [PRISONED] Max_Louis(83) (Ping: 27) | damage: 0.000000 | Weapon: M4 | Issuer: LaoThinh_LaoThinh(64) | Frames: 54
[2016/4/21 - 14:38:08] Max_Louis(83) (Ping: 27) | damage: 0.000000 | Weapon: M4 | Issuer: LaoThinh_LaoThinh(64) | Frames: 54
[2016/4/22 - 15:23:14] Lieu_Thanh_Phong(67) (Ping: 24) | damage: 0.000000 | Weapon: MP5 | Issuer: Sophia_Richar(96) | Frames: 44
[2016/4/22 - 15:23:15] Lieu_Thanh_Phong(67) (Ping: 24) | damage: 0.000000 | Weapon: MP5 | Issuer: Sophia_Richar(96) | Frames: 41
[2016/4/22 - 15:23:16] [PRISONED] Lieu_Thanh_Phong(67) (Ping: 24) | damage: 0.000000 | Weapon: MP5 | Issuer: Sophia_Richar(96) | Frames: 41
[2016/4/22 - 17:14:13] Rosk_Tuan(48) (Ping: 45) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Diamond_Killer(40) | Frames: 42
[2016/4/22 - 17:18:12] Minh_Tuan(57) (Ping: 21) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Nick_Rainer(64) | Frames: 54
[2016/4/22 - 17:18:13] Minh_Tuan(57) (Ping: 21) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Nick_Rainer(64) | Frames: 54
[2016/4/22 - 17:18:21] [PRISONED] Minh_Tuan(57) (Ping: 16) | damage: 0.000000 | Weapon: Sniper Rifle | Issuer: Kiet_pham(56) | Frames: 45
[2016/4/22 - 17:21:45] LaMinh_Tuan(3) (Ping: 21) | damage: 0.000000 | Weapon: M4 | Issuer: Johnson_Grover(76) | Frames: 53
[2016/4/22 - 17:21:46] LaMinh_Tuan(3) (Ping: 21) | damage: 0.000000 | Weapon: M4 | Issuer: Johnson_Grover(76) | Frames: 53
[2016/4/22 - 17:21:48] [PRISONED] LaMinh_Tuan(3) (Ping: 41) | damage: 0.000000 | Weapon: M4 | Issuer: Johnson_Grover(76) | Frames: 53
[2016/4/22 - 17:37:10] LaMinh_Tu(120) (Ping: 59) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Le_Truc_Uyen(80) | Frames: 54
[2016/4/23 - 8:18:19] Niki_Mendicity(0) (Ping: 25) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Ken_Mark(58) | Frames: 43
[2016/4/23 - 8:51:49] Niki_Mendicity(29) (Ping: 28) | damage: 0.000000 | Weapon: MP5 | Issuer: NgocA_Mendicity(15) | Frames: 31
[2016/4/23 - 8:51:49] Niki_Mendicity(29) (Ping: 28) | damage: 0.000000 | Weapon: MP5 | Issuer: NgocA_Mendicity(15) | Frames: 31
[2016/4/23 - 8:51:58] [PRISONED] Niki_Mendicity(29) (Ping: 30) | damage: 0.000000 | Weapon: MP5 | Issuer: NgocA_Mendicity(15) | Frames: 32
[2016/4/24 - 0:50:40] Duc_Wolvess(8) (Ping: 15) | damage: 0.000000 | Weapon: MP5 | Issuer: Mr_ShiRo(9) | Frames: 37
[2016/4/24 - 0:50:40] Duc_Wolvess(8) (Ping: 15) | damage: 0.000000 | Weapon: MP5 | Issuer: Mr_ShiRo(9) | Frames: 37
[2016/4/24 - 0:50:47] [PRISONED] Duc_Wolvess(8) (Ping: 25) | damage: 0.000000 | Weapon: MP5 | Issuer: Mr_ShiRo(9) | Frames: 53
[2016/4/24 - 1:16:21] Duc_Anh(8) (Ping: 20) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: MrS_NaPo(2) | Frames: 47
[2016/4/24 - 9:07:49] Robert_domin(40) (Ping: 50) | damage: 0.000000 | Weapon: Shotgun | Issuer: Dino_dung(93) | Frames: 93
[2016/4/24 - 9:07:49] Robert_domin(40) (Ping: 50) | damage: 0.000000 | Weapon: Shotgun | Issuer: Dino_dung(93) | Frames: 93
[2016/4/24 - 9:08:00] [PRISONED] Robert_domin(40) (Ping: 66) | damage: 0.000000 | Weapon: Shotgun | Issuer: Likepkay_Sivelys(6) | Frames: 83
[2016/4/24 - 9:14:54] Lem_Baby(122) (Ping: 40) | damage: 0.000000 | Weapon: MP5 | Issuer: BOTU_TAOLATHNgu(16) | Frames: 101
[2016/4/24 - 9:14:55] Lem_Baby(122) (Ping: 40) | damage: 0.000000 | Weapon: MP5 | Issuer: BOTU_TAOLATHNgu(16) | Frames: 101
[2016/4/24 - 9:14:55] [PRISONED] Lem_Baby(122) (Ping: 40) | damage: 0.000000 | Weapon: MP5 | Issuer: BOTU_TAOLATHNgu(16) | Frames: 101
[2016/4/24 - 9:22:46] Lem_Babyago(105) (Ping: 94) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Roler.H_Frand(73) | Frames: 90
[2016/4/24 - 9:22:50] Lem_Babyago(105) (Ping: 37) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Roler.H_Frand(73) | Frames: 101
[2016/4/24 - 9:22:51] [PRISONED] Lem_Babyago(105) (Ping: 37) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Roler.H_Frand(73) | Frames: 101
[2016/4/24 - 9:31:11] Lem_Babyagu(62) (Ping: 88) | damage: 0.000000 | Weapon: Shotgun | Issuer: Toan_NqaoSsS(89) | Frames: 100
[2016/4/24 - 9:31:14] Lem_Babyagu(62) (Ping: 51) | damage: 0.000000 | Weapon: Shotgun | Issuer: Toan_NqaoSsS(89) | Frames: 100
[2016/4/24 - 9:31:15] [PRISONED] Lem_Babyagu(62) (Ping: 51) | damage: 0.000000 | Weapon: Shotgun | Issuer: Toan_NqaoSsS(89) | Frames: 99
[2016/4/24 - 9:55:29] Lem_Babyagao(48) (Ping: 45) | damage: 0.000000 | Weapon: M4 | Issuer: Arytom_Nathan(138) | Frames: 94
[2016/4/24 - 9:55:29] Lem_Babyagao(48) (Ping: 45) | damage: 0.000000 | Weapon: M4 | Issuer: Arytom_Nathan(138) | Frames: 93
[2016/4/24 - 9:55:29] [PRISONED] Lem_Babyagao(48) (Ping: 45) | damage: 0.000000 | Weapon: M4 | Issuer: Arytom_Nathan(138) | Frames: 93
[2016/4/24 - 13:50:56] RobeR_Hubs(80) (Ping: 20) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: KuDo_Kentazor(110) | Frames: 25
[2016/4/24 - 13:50:56] RobeR_Hubs(80) (Ping: 20) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: KuDo_Kentazor(110) | Frames: 25
[2016/4/24 - 13:50:56] [PRISONED] RobeR_Hubs(80) (Ping: 20) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: LDT_Minh(12) | Frames: 25
[2016/4/24 - 20:20:52] Robert_Lucas(29) (Ping: 46) | damage: 0.000000 | Weapon: M4 | Issuer: JackSon_CarBallo(12) | Frames: 41
[2016/4/24 - 20:20:53] Robert_Lucas(29) (Ping: 36) | damage: 0.000000 | Weapon: M4 | Issuer: JackSon_CarBallo(12) | Frames: 37
[2016/4/24 - 20:20:53] [PRISONED] Robert_Lucas(29) (Ping: 36) | damage: 0.000000 | Weapon: M4 | Issuer: JackSon_CarBallo(12) | Frames: 42
[2016/4/26 - 9:05:34] Lucy_Slayer(27) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Tom_Alex(42) | Frames: 76
[2016/4/26 - 9:05:34] Lucy_Slayer(27) (Ping: 44) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Tom_Alex(42) | Frames: 76
[2016/4/26 - 9:57:46] beo_aquarius(4) (Ping: 35) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Yakuza_Kudo(36) | Frames: 26
[2016/4/26 - 9:57:47] beo_aquarius(4) (Ping: 39) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Yakuza_Kudo(36) | Frames: 27
[2016/4/26 - 10:00:57] [PRISONED] beo_aquarius(4) (Ping: 46) | damage: 0.000000 | Weapon: Desert Eagle | Issuer: Nguyen_Huynh_Duy(30) | Frames: 28
[2016/4/26 - 10:08:45] beo_aquarius(4) (Ping: 36) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: William(54) | Frames: 48
[2016/4/26 - 10:08:45] beo_aquarius(4) (Ping: 36) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: William(54) | Frames: 48
[2016/4/26 - 10:08:46] [PRISONED] beo_aquarius(4) (Ping: 36) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: William(54) | Frames: 48
[2016/4/26 - 13:00:16] Canabis_Bejamin(60) (Ping: 49) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: james_bao(13) | Frames: 44
