[2016/4/9 - 19:04:56] AdmCmd: Kevin Tien da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:04:58] AdmCmd: honghung tuanmap da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:05:02] AdmCmd: Huynh Tong Khoa da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:05:04] AdmCmd: Fio Ran da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:05:05] AdmCmd: Frozen Hau da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:05:10] AdmCmd: Kun Rocker da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS
[2016/4/9 - 19:21:47] Jerry Erwin has been made a senior moderator by [Yakuza] KuTo
[2016/4/9 - 19:23:25] AdmCmd: Frozen Hang da bi dua vao tu boi Army Max, Ly do: God event
[2016/4/9 - 19:39:22] AdmCmd: Wrath Hao da bi dua vao tu boi Bin Squad, Ly do: Kos Ca + BH
[2016/4/9 - 19:48:51] AdmCmd: HongHung tudien da bi dua vao tu boi Nobita Nam, Ly do: kos
[2016/4/9 - 19:57:18] AdmCmd: Yakuza OngTrum da bi dua vao tu boi Army Max, Ly do: Hack Cbug
[2016/4/9 - 20:01:36] AdmCmd: LDT Minh (IP:183.91.15.220) da bi kick boi Jerry Erwin, ly do: KOS 
[2016/4/9 - 20:30:10] AdmCmd: LDT Minh (IP:183.91.15.220) da bi kick boi Jerry Erwin, ly do: KOS
[2016/4/9 - 21:25:04] AdmCmd: ChrisYoper T Night da bi dua vao tu boi Army Moon, Ly do: kos ne chu
[2016/4/10 - 8:10:21] AdmCmd: Lewis Pygos (IP:101.99.52.181) da bi kick boi nick phong, ly do: KOS
[2016/4/10 - 8:34:40] AdmCmd: Army Moon da bi dua vao tu boi Nobita Nam, Ly do: Hacking Minigun
[2016/4/10 - 9:08:16] AdmCmd: Army Kun da bi dua vao tu boi NguyenVan Sang, Ly do: DM xac
[2016/4/10 - 9:14:34] AdmCmd: Blood Koii da bi dua vao tu boi God Smjth, Ly do: DM 
[2016/4/10 - 9:24:15] AdmCmd: Bryan Mils da bi dua vao tu boi Yakuza Binn, Ly do: kos
[2016/4/10 - 10:04:49] AdmCmd: Clown GamBit da bi dua vao tu boi Forever Toppi, Ly do: KOS 
[2016/4/10 - 10:05:41] AdmCmd: Bryan Gambit da bi dua vao tu boi Forever Toppi, Ly do: KOS Ròi /q [ Bandicam ]
[2016/4/10 - 10:06:11] AdmCmd: Bryan Gambit da bi dua vao tu boi Forever Toppi, Ly do: KOS Ròi /q [ Bandicam ]
[2016/4/10 - 10:07:21] AdmCmd: KuMu Mafia da bi dua vao tu boi Forever Toppi, Ly do: KOS
[2016/4/10 - 10:08:41] AdmCmd: LDT Chau da bi dua vao tu boi Micky Holdny, Ly do: God
[2016/4/10 - 10:10:40] AdmCmd: Do garen da bi dua vao tu boi Micky Holdny, Ly do: KOS 
[2016/4/10 - 10:10:47] AdmCmd: Phap Le da bi dua vao tu boi Micky Holdny, Ly do: KOS !
[2016/4/10 - 10:38:48] Im Zeref has been made a senior moderator by Ryan
[2016/4/10 - 10:45:43] AdmCmd: Bryan Gambit da bi dua vao tu boi Im Zeref, Ly do: Kos
[2016/4/10 - 10:45:49] AdmCmd: Tivi GamBit da bi dua vao tu boi Im Zeref, Ly do: Kos
[2016/4/10 - 10:48:09] AdmCmd: Pan Nguyen (IP:113.163.54.28) da bi kick boi Im Zeref, ly do: cut
[2016/4/10 - 10:52:17] AdmCmd: David Mason (IP:113.174.171.150) da bi kick boi Kids Angels, ly do: ATIP
[2016/4/10 - 10:53:25] AdmCmd: Blood Black (IP:115.78.126.149) da bi kick boi Kids Angels, ly do: ATIP
[2016/4/10 - 10:54:13] AdmCmd: Nam Gambit da bi dua vao tu boi Micky Holdny, Ly do: KOS [ Huynh Tong Khoa ] !
[2016/4/10 - 10:55:55] AdmCmd: Huynh Tong Khoa (IP:117.3.36.83) da bi kick boi Kids Angels, ly do: [Faction] BH?
[2016/4/10 - 10:57:02] AdmCmd: Be duy jailed by Senior Moderator Kids Angels, reason: Kos
[2016/4/10 - 10:58:55] AdmCmd: White Kings da bi dua vao tu boi Kids Angels, Ly do: Kos
[2016/4/10 - 10:59:08] AdmCmd: Nick Gambit da bi dua vao tu boi Kids Angels, Ly do: Kos
[2016/4/10 - 11:03:16] AdmCmd: Thuan Hacker da bi dua vao tu boi Kids Angels, Ly do: Kos
[2016/4/10 - 11:03:20] AdmCmd: Hunter Dark da bi dua vao tu boi Kids Angels, Ly do: Kos
[2016/4/10 - 11:04:24] AdmCmd: ATF TriNguyen (IP:117.2.40.148) da bi kick boi Kids Angels, ly do: cuop xe nonrp
[2016/4/10 - 11:19:59] AdmCmd: Nick Gambit da bi dua vao tu boi Kids Angels, Ly do: Hacking
[2016/4/10 - 11:20:09] AdmCmd: Hoang Gambit da bi dua vao tu boi Kids Angels, Ly do: Hacking
[2016/4/10 - 12:09:29] AdmCmd: Swinger R Finder da bi dua vao tu boi Im Zeref, Ly do: Kos
[2016/4/10 - 12:09:32] AdmCmd: Swag Ken da bi dua vao tu boi Im Zeref, Ly do: kos
[2016/4/10 - 12:11:58] AdmCmd: Jimmy Xtina da bi dua vao tu boi Im Zeref, Ly do: Kos
[2016/4/10 - 12:12:09] AdmCmd: Yack nacsumi da bi dua vao tu boi Im Zeref, Ly do: Kos
[2016/4/10 - 12:17:11] AdmCmd: minerarf svga (IP:113.22.243.201) da bi kick boi Im Zeref, ly do: Relog
[2016/4/10 - 12:20:06] AdmCmd: Army Rain (IP:14.172.183.35) da bi kick boi Im Zeref, ly do: Relog
[2016/4/10 - 12:20:14] AdmCmd: CouNil Thuan (IP:117.3.116.137) da bi kick boi Im Zeref, ly do: Relog
